name,address,tags,rate,ID,representative_menu,place_price,menu_list,iamge_URL
마복림할머니 막내아들네,서울 중구 다산로 221,"중구, 분식",5.0,1355313489,즉석떡볶이2인,17000,"[('즉석떡볶이3인', '20,000원'), ('즉석떡볶이4인', '27,000원'), ('즉석떡볶이5인', '33,000원'), ('닭발', '8,000원'), ('쫄면사리', '1,500원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211123_75%2F1637646853398os0DY_PNG%2F%25C8%25AD%25B8%25E9_%25C4%25B8%25C3%25B3_2021-11-23_145336.png
통통김밥 회현점,서울 중구 퇴계로2길 1,"중구, 분식",5.0,1693889419,프리미엄,6000,"[('스팸김밥', '5,500원'), ('건강현미김밥', '5,500원'), ('불오징어김밥', '5,500원'), ('참치김밥', '5,500원'), ('불고기김밥', '5,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210222_217%2F1613991302756iP1wq_JPEG%2F4W6COQB1IKgm6ugeQbnA2Umn.jpeg.jpg
싸다김밥 시청역점,서울 중구 세종대로 64 해남빌딩 본관 1층 116호,"중구, 분식",5.0,1150703086,프리미엄,6000,[],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191211_226%2F1576044844232o85jk_JPEG%2FC9JH-FUgOG4vemououNfhpJy.jpg
두끼 명동역점,서울 중구 명동10길 35-3 2층,"중구, 분식",5.0,1020811341,성인,10900,"[('학생', '9,900원'), ('소인', '5,900원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231025_274%2F1698216494071ExQLh_PNG%2F%25B4%25EB%25C7%25A5%25C0%25CC%25B9%25CC%25C1%25F6_%25281%2529.png
소소떡볶이 신당본점,서울 중구 다산로 225 1층 소소떡볶이 신당본점,"중구, 분식",5.0,1091866893,1~2인분 소소떡볶이,5900,"[('1~2인분 로제떡볶이', '7,900원'), ('1~2인분 가래쌀떡볶이', '6,900원'), ('3~4인분 소소떡볶이', '7,900원'), ('3~4인분 로제떡볶이', '9,900원'), ('3~4인분 가래쌀떡볶이', '8,900원'), ('HIT사이드 세트', '8,000원'), ('HUMAN튀김 SET', '3,500원'), ('GOD튀김 SET', '7,000원'), ('GALAXY튀김 SET', '10,000원'), ('소소사각김밥(햄+치즈)', '4,500원'), ('프리미엄찰순대', '4,000원'), ('소소 후라이드치킨(뼈)', '13,900원'), ('배터져 소소 SET', '17,900원'), ('배터져 로제 SET', '19,900원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231127_223%2F170107177288727FST_JPEG%2FKakaoTalk_20231127_155558030.jpg
오토김밥 중구점,서울 중구 서소문로9길 28 101동 L층 102호,"중구, 분식",5.0,1776893995,고추냉이김밥,5500,"[('비건참치김밥', '6,000원'), ('순살 닭강정(한마리)', '22,000원'), ('순살닭강정(반마리)', '11,000원'), ('고추냉이콤비', '11,000원'), ('스팸콤비', '11,000원'), ('오토콤비', '11,000원'), ('스팸김밥', '5,500원'), ('오토김밥', '5,500원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230812_33%2F16918005641901uQ7K_PNG%2F%25B8%25F0%25B5%25EB%25B1%25E8%25B9%25E4.png
보석떡볶이,서울 중구 소월로 31 보석떡볶이,"중구, 분식",5.0,1768644781,부산 광복동 가래떡 떡볶이,4500,"[('추억의 떡꼬치', '1,000원'), ('부산 미도 어묵', '3,000원'), ('수제 모둠 튀김', '5,000원'), ('추억의 순대꼬치', '2,000원'), ('휴게소 소떡소떡', '4,000원'), ('부산곤약', '1,000원'), ('부산물떡', '1,500원'), ('부산 김밥 튀김', '1,500원'), ('부산 깡통시장 모듬어묵', '4,000원'), ('찹쌀순대', '4,500원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230604_237%2F1685889325349kPsvK_JPEG%2F%25BA%25B8%25BC%25AD%25B7%25CE%25B0%25ED.jpeg
명동칼국수 남문교자,서울 중구 남대문시장길 37,"중구, 분식",5.0,32240956,칼만두,10000,"[('칼국수', '9,000원'), ('왕만두', '9,000원'), ('만두국', '9,000원'), ('떡만두국', '10,000원'), ('콩국수', '10,000원'), ('냉판모밀', '9,000원'), ('비빔모밀', '9,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190918_287%2F1568740907924HD9Sz_JPEG%2FIH8AkqGO8WGe7uAJUk36XjJf.jpeg.jpg
담소분식,서울 중구 남대문시장4길 28 담소분식,"중구, 분식",5.0,1238013113,김치말이국수,2000,"[('떡볶이 1인분', '3,000원'), ('꼬마김밥 5개', '3,000원'), ('순대 1인분', '3,000원'), ('어묵 1개', '1,000원'), ('튀김 3개', '2,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210824_1%2F1629790197233oM0pI_JPEG%2FU7CMBjBU2TMQakmC7e7ycd-b.jpeg.jpg
솜이네떡볶이,서울 중구 퇴계로42길 36 솜이네떡볶이,"중구, 분식",5.0,1042446660,왕튀떡볶이 2인,18000,"[('즉석떡볶이 2인', '15,000원'), ('깻잎떡볶이 2인', '16,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190705_110%2F1562305367149Qt75a_JPEG%2FIsmNwFB6JAkJt640zDGBY76l.jpg
크레이지후라이 센터원점,서울 중구 을지로5길 26 미레에셋센터원 지하1층,"중구, 분식",5.0,1005079004,황제 김말이 즉석 떡볶이,22000,"[('불타는 통닭 즉석 떡볶이', '27,000원'), ('크레이지 몬스터', '21,500원'), ('수육튀김', '44,000원'), ('족발튀김', '43,000원'), ('피쉬&칩스', '16,500원'), ('차돌 즉석 떡볶이', '24,500원'), ('대패삼겹살 즉석 떡볶이', '23,000원'), ('통오징어 해물 즉석 떡볶이', '24,500원'), ('황제돈까스 즉석 떡볶이', '24,500원'), ('불타는 통닭 즉석 떡볶이', '27,000원'), ('피쉬앤칩스 즉석 떡볶이', '24,500원'), ('수육튀김 즉석 떡볶이', '25,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200514_163%2F1589447731013ch4qB_JPEG%2FqVGvsm07_O1UOe4l46l19THQ.jpg
동대문엽기떡볶이 남대문점,서울 중구 세종대로 28 1층,"중구, 분식",5.0,33586034,황제 김말이 즉석 떡볶이,22000,[],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20170901_53%2F1504241960384WUUko_JPEG%2FATTIfshEuxyt_Bex8xavjgCJ.jpg
크레이지후라이 서울스퀘어점,서울 중구 한강대로 416 지하1층,"중구, 분식",5.0,1363379864,불타는통닭즉석떡볶이,26000,"[('크레이지몬스터', '20,000원'), ('차돌박이즉석떡볶이', '25,000원'), ('황제김말이즉석떡볶이', '22,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190902_292%2F15673916372769J26Y_JPEG%2FYPDLQ6ty3wni4kqAvY7qx-N4.jpg
써니즉석떡볶이 숭례문점,서울 중구 세종대로 27,"중구, 분식",5.0,1617920207,즉석떡볶이,7000,"[('세트 A', '16,000원'), ('세트 B', '24,000원'), ('추가사리 라면', '1,000원'), ('추가사리 튀김만두(2)', '1,000원'), ('추가사리 김말이(2)', '1,000원'), ('추가사리 삶은계란(2)', '1,000원'), ('추가사리 쌀떡', '2,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190131_171%2F1548926885711yr4hm_JPEG%2F89O7m6E4il9l8dooKj_ODz6q.jpeg.jpg
독일분식 을지로입구지하쇼핑센터점,서울 중구 을지로 58 을지로입구지하쇼핑센터,"중구, 분식",5.0,37588254,즉석김밥,3500,"[('치즈김밥', '4,500원'), ('참치김밥', '4,500원'), ('김치김밥', '4,500원'), ('매운멸치김밥', '4,500원'), ('열무비빔밥', '7,000원'), ('열무국수', '6,500원'), ('물냉면', '7,000원'), ('비빔냉면', '7,000원'), ('쫄면', '7,000원'), ('떡볶이', '4,000원'), ('라볶이', '6,000원'), ('잔치국수', '6,000원'), ('비빔국수', '6,000원'), ('김치볶음밥', '7,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200207_224%2F1581076178809yk4I2_JPEG%2F2UmhyxGBsUSjVxJ5_sJtsu2L.jpeg.jpg
두끼 현대시티아울렛동대문점,서울 중구 장충단로13길 20 9층,"중구, 분식",5.0,37838381,성인,10900,"[('학생(초중고)', '9,900원'), ('소인(7세이하)', '5,900원'), ('크런치 치즈퐁듀', '5,500원'), ('눈꽃치즈', '4,500원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231025_4%2F1698208319206KXp1C_PNG%2F%25B4%25EB%25C7%25A5%25C0%25CC%25B9%25CC%25C1%25F6_%25281%2529.png
실비식당,서울 중구 마른내로6길 14 1층,"중구, 분식",5.0,1468943519,닭도리탕,28000,"[('생삼겹살', '12,000원'), ('제육볶음', '13,000원'), ('김치찌개전골', '18,000원'), ('돼지불고기', '13,000원'), ('두부김치', '13,000원'), ('김치전', '8,000원'), ('두부전', '8,000원'), ('닭날개구이', '12,000원'), ('순살치킨', '12,000원'), ('왕만두전골', '18,000원'), ('매운오뎅탕', '15,000원'), ('임연수구이', '15,000원'), ('생선구이', '12,000원'), ('껍데기똥집', '12,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200316_151%2F1584361110761uRtOb_JPEG%2FN16xjO5cci9Nc-byUjxWVAC_.jpg
자매분식,서울 중구 을지로20길 8,"중구, 분식",5.0,1564902105,오뎅(3개),2000,"[('튀김(3개)', '2,000원'), ('떡볶이', '3,000원'), ('김밥', '3,000원'), ('순대', '3,000원'), ('커피', '1,000원'), ('토스트', '2,000원'), ('잔치국수', '5,000원'), ('칼국수', '6,000원'), ('김치볶음밥', '6,000원'), ('만두라면', '4,500원'), ('떡라면', '4,500원'), ('우동', '4,000원'), ('콩나물밥', '4,000원'), ('제육볶음', '6,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190613_293%2F1560433247873Gff8D_JPEG%2FORNiLzLp7ffOz8MKgDaTv0Mi.jpg
라밥 시청점,서울 중구 세종대로 76-1,"중구, 분식",5.0,1513347011,에그마니 김밥,-1,"[('수제 등심 돈까스', '변동'), ('뚝배기 떡볶이', '변동'), ('떡라면', '변동'), ('돈까스 김치찌개', '변동'), ('낙지 비빔밥', '변동')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210712_293%2F16260578985790gpYo_JPEG%2F7IGSI3K3RI12m8se2CFnuSPw.jpg
약수떡볶이,서울 중구 다산로8길 46 1층,"중구, 분식",5.0,1516586947,에그마니 김밥,-1,[],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190619_237%2F15609426959544qimf_PNG%2FvpsEkAcLqCQByR-JlWv9dKtp.png
영글찬김밥,서울 중구 동호로7길 31,"중구, 분식",5.0,1623456380,김밥류,4000,"[('식사류', '5,000~8,500'), ('분식류', '4,000~6,500')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20171114_67%2F1510643532096LL1oX_JPEG%2FT1dqdXlIQFmNSSQVklYiSHjA.jpg
김가네 무교점,서울 중구 세종대로20길 23 1층,"중구, 분식",5.0,1477179302,사이드류,-1,"[('분식류', '변동'), ('밥류', '변동'), ('김밥류', '변동')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231017_279%2F1697539926156cg04m_JPEG%2F%25B1%25E8%25B0%25A1%25B3%25D7.jpg
고우가 광화문점,서울 중구 세종대로 136 광화문역 SFC몰 지하2층 205호 고우가 광화문점,"중구, 식당",5.0,1250338209,런치 스페셜 코스 (120g),99000,"[('런치 A 코스', '39,000원'), ('런치 B 코스', '59,000원'), ('런치 C 코스', '79,000원'), ('고우가 스페셜 코스(140g)', '189,000원'), ('고우가 A 코스', '119,000원'), ('고우가 B 코스', '129,000원'), ('고우가 C 코스', '159,000원'), ('콜키지FREE', '무료'), ('디너 메뉴는 점심에도 주문 가능합니다', '무료'), ('1++ 비장탄 숙성 한우등심 130g', '69,000원'), ('1++ 비장탄 숙성 한우안심 130g', '69,000원'), ('1++ 비장탄 숙성한우새우살 120g', '79,000원'), ('광화문 한우 오마카세 점심 맛집', '무료'), ('광화문 상견례 장소 파인다이닝 맛집', '무료')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231123_112%2F1700717132960EYfuX_JPEG%2FIMG_0240.jpg
만족오향족발 시청점,서울 중구 서소문로 134-7,"중구, 식당",5.0,11718044,런치 스페셜 코스 (120g),99000,[],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20151104_45%2F14466229395131mLRw_JPEG%2F167054567237814_0.jpg
남산돈까스,서울 중구 소파로 23,"중구, 식당",5.0,37452296,돈까스,12000,"[('생선가스', '12,000원'), ('반반가스(돈가스,생선가스)', '13,000원'), ('치즈돈가스', '13,000원'), ('꽁치김치찌개', '8,000원'), ('순두부', '8,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20161230_108%2F1483090834294Gt0M4_JPEG%2F177180587053218_0.jpeg
중앙갈치식당,서울 중구 남대문시장길 22-12,"중구, 식당",5.0,11727153,갈치조림,12000,"[('고등어조림', '12,000원'), ('모듬생선구이', '12,000원'), ('자반고등어구이', '10,000원'), ('삼치구이', '10,000원'), ('코다리양념구이', '10,000원'), ('청국장', '7,000원'), ('동태탕', '9,000원'), ('계란찜', '3,000원'), ('두부조림', '8,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190920_69%2F1568970173869r2Oax_JPEG%2FaElEFpLzmOSmTodvjFnSHDTO.JPG.jpg
하동관 명동본점,서울 중구 명동9길 12,"중구, 식당",5.0,11679353,곰탕,15000,"[('곰탕 (특)', '18,000원'), ('수육(중)', '40,000원'), ('수육(대)', '60,000원'), ('20공 곰탕', '20,000원'), ('25공 곰탕', '25,000원'), ('30공 곰탕', '30,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20150831_114%2F1441017828275ozKpm_JPEG%2F166755615548158_0.jpg
하누에뜰,서울 중구 동호로 207 하누에뜰,"중구, 식당",5.0,36073318,소 생갈비 정식(Lunch),42000,"[('한우모듬(400g)', '109,000원'), ('한우살치살', '67,000원'), ('한우꽃등심', '59,000원'), ('한우생등심', '52,000원'), ('한우갈비살', '52,000원'), ('한우 육사시미(150g)', '40,000원'), ('한우 육회(150g)', '35,000원'), ('소 생갈비(한정,200g)', '42,000원'), ('소 양념갈비(230g)', '37,000원'), ('돼지 양념갈비(200g)', '17,000원'), ('한우 등심 정식(Lunch)', '42,000원'), ('소 양념갈비 정식(Lunch)', '37,000원'), ('한우 버섯불고기 정식(Lunch)', '23,000원'), ('양선지 우거지탕', '9,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231130_104%2F1701337375883dC9Bz_JPEG%2FIMG_8245.jpg
화육계,서울 중구 을지로14길 21 1층,"중구, 식당",5.0,1101323127,무뼈닭발,14500,"[('통뼈닭발', '13,500원'), ('닭다리살', '14,500원'), ('미니족발', '14,500원'), ('몬스터 계란말이', '11,000원'), ('수란탕', '8,000원'), ('날치알 주먹밥', '6,000원'), ('화육계 2인세트', '44,000원'), ('화육계 3인순살', '60,500원'), ('화육계 4인세트', '71,000원'), ('화육계 4인순살', '74,000원'), ('불보쌈', '14,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230112_30%2F1673502572454FQYTR_JPEG%2F2.jpg
신성식당,서울 중구 세종대로14길 22-3,"중구, 식당",5.0,20967264,고등어구이+된장찌개,9000,"[('굴보쌈', '40,000원'), ('간재미회보쌈', '40,000원'), ('생굴무침', '20,000원'), ('부추전', '13,000원'), ('전복해물된장', '8,000원'), ('민어찜 대', '55,000원'), ('굴전', '20,000원'), ('꼬막', '20,000원'), ('매생이탕', '10,000원'), ('김치보쌈(계절메뉴)', '35,000원'), ('매생이떡국', '10,000원'), ('보쌈 고기추가', '19,000원'), ('보쌈 간재미추가', '16,000원'), ('굴추가', '17,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200214_23%2F1581636104305wRCjG_JPEG%2F-vbws9_SsGNBzWMMq1Fz7bXK.jpeg.jpg
롯데호텔서울 페닌슐라 라운지&바,서울 중구 을지로 30 롯데호텔 본관 1층,"중구, 식당",5.0,11795516,라운지 블렌드 커피 등,-1,[],https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231120_109%2F1700446488279Ogk9v_JPEG%2F111.
명동교자 분점,서울 중구 명동10길 10 명동교자,"중구, 식당",5.0,18039088,칼국수,11000,"[('만두', '12,000원'), ('비빔국수', '11,000원'), ('콩국수(23년4월15일~10월15일)', '12,000원'), ('포장만두', '12,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181013_267%2F1539397818610DuLiw_JPEG%2FTT0zPFEsqHxX5H0mOtG8JRfL.jpg
애성회관한우곰탕,서울 중구 남대문로5길 23 세창빌딩 1층,"중구, 식당",5.0,32770171,곰탕,10000,"[('특곰탕', '12,000원'), ('한우와 낙지', '38,000원'), ('낙지볶음', '38,000원'), ('한우수육', '48,000원'), ('한우불고기', '60,000원'), ('냉콩국수', '9,000원'), ('냉콩국수 특', '11,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230215_293%2F1676404331520Hkq8d_JPEG%2F20230210_165433.jpg
중림장설렁탕,서울 중구 청파로 459-1,"중구, 식당",5.0,11721511,설렁탕,11000,"[('꼬리탕', '18,000원'), ('양지수육', '40,000원'), ('도가니수육', '40,000원'), ('꼬리수육', '50,000원'), ('모듬수육', '50,000원'), ('설렁탕 특', '13,000원'), ('도가니탕', '15,000원'), ('반반수육', '40,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20151104_299%2F1446627232582Kn5BA_JPEG%2F167054578371534_0.jpg
서양라멘,서울 중구 세종대로2가길 26 1층 서양라멘,"중구, 식당",5.0,1728958910,서양라멘(이에케라멘),9900,"[('서양라멘 풀토핑', '11,900원'), ('매콤토마토비스크라멘', '12,900원'), ('까르보멘', '12,900원'), ('(토핑)차슈가득', '5,000원'), ('(토핑) 삼겹 차슈 추가', '2,000원'), ('(토핑)목살 차슈 추가', '2,000원'), ('절반세트 + 음료 2', '23,900원'), ('아페롤 스프리츠', '8,900원'), ('휴고 스프리츠', '8,900원'), ('(절반)서양라멘', '5,900원'), ('(절반)까르보멘', '7,900원'), ('(절반)매콤토마토새우라멘', '7,900원'), ('(샌드위치)차슈 파니니', '11,900원'), ('(샌드위치)야끼소바 샌드위치', '11,900원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231114_216%2F1699957171602KVRBM_JPEG%2FIMG_20231114_191241_809.jpg
하이디라오 명동점,서울 중구 명동3길 36 1층,"중구, 식당",5.0,1501495669,감자(100g),3500,"[('매추리알(12개)', '3,900원'), ('광동식 소시지(7개)', '5,100원'), ('두부피(100g)', '4,200원'), ('한우목심A++(200g)', '35,000원'), ('소목심살(150g)', '14,500원'), ('특선 소갈비살(150g)', '25,000원'), ('다시마(125g)', '3,900원'), ('전복(1개)', '5,900원'), ('만두(8개)', '2,900원'), ('타이거새우(5개)', '9,900원'), ('연근(150g)', '3,000원'), ('탄탄면(1인분)', '4,500원'), ('꽃빵튀김(4개)', '3,900원'), ('오리피(6개)', '5,900원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fnaverbooking-phinf.pstatic.net%2F20231025_118%2F1698203877233SJFcL_PNG%2Fimage.png
금성관 나주곰탕,서울 중구 남대문로 29 청남빌딩,"중구, 식당",5.0,38003244,나주곰탕,10000,"[('수육(소)', '27,000원'), ('나주육전', '20,000원'), ('수육전골(中)', '38,000원'), ('나주갈비탕', '14,000원'), ('삭힌홍어전', '20,000원'), ('낙지파전', '18,000원'), ('김치전', '12,000원'), ('수육(중)', '35,000원'), ('나주곰탕 특', '12,000원'), ('함평육회', '20,000원'), ('수육(대)', '45,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180910_282%2F15365806915629QTOA_JPEG%2F%25B0%25F5%25C5%25C1%252B%25B5%25BF%25B5%25BF%25C1%25D6.jpg
정동1946 시청점,서울 중구 서소문로11길 19 LL층 정동1946,"중구, 식당",5.0,1836565562,석쇠 불고기 정식(2인이상 주문가능),12000,"[('생차돌박이 100g', '17,900원'), ('갈비살 100g', '19,000원'), ('한우정동2인세트 300g', '117,000원'), ('한우 정동 3인세트 450g', '175,000원'), ('한우 정동 4인세트 600g', '234,000원'), ('사대갈비(미국산 본갈비) 260g', '32,000원'), ('살치살 100g', '42,000원'), ('한우 소고기 국밥', '10,000원'), ('한우 뭉티기(육회) 비빔밥', '14,000원'), ('비빔냉면', '10,000원'), ('물냉면', '10,000원'), ('한우 된장찌개', '10,000원'), ('한우 차돌육전', '29,000원'), ('뭉티기 사시미 250g', '55,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230630_93%2F1688062624820Q8dqb_PNG%2F%25BD%25BA%25C5%25A9%25B8%25B0%25BC%25A6_2023-06-30_031448.png
산수갑산,서울 중구 을지로20길 24,"중구, 식당",5.0,18085955,순대국밥 (보통),9000,"[('순대국밥 (특)', '11,000원'), ('순대정식', '14,000원'), ('순대모듬2인분', '26,000원'), ('술국', '24,000원'), ('모듬포장', '24,000원'), ('순대모듬3~4인분', '52,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191105_106%2F1572946255018AFiWo_JPEG%2FfQkWDnfRjb2-6zO_8cqXyz8F.jpg
하니칼국수,서울 중구 퇴계로 411-15,"중구, 식당",5.0,1964656612,알곤이칼국수,12000,"[('새우 칼국수', '10,000원'), ('하니 보쌈', '20,000원'), ('알곤이전골(포장) 비조리', '33,000원'), ('육전 명태회무침', '20,000원'), ('어리굴젓', '10,000원'), ('명태회 무침', '10,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231027_132%2F1698375016067yr247_PNG%2F%25C7%25CF%25B4%25CF_%25B8%25DE%25B4%25BA%25C6%25C7.png
후라토식당 서울역점,서울 중구 후암로 98 지하1층 B116호,"중구, 식당",5.0,1834199528,규카츠,18000,"[('반숙 오므라이스', '12,000원'), ('스테키 정식', '18,000원'), ('스테키 덮밥', '18,000원'), ('야마가타 민치카레', '13,000원'), ('우삼겹 덮밥', '14,000원'), ('에비카츠동', '13,000원'), ('냉소바(계절메뉴)', '10,000원'), ('니꾸온우동(계절메뉴)', '10,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230711_85%2F1689069404092fAchU_PNG%2F1.
후지야마,서울 중구 수표로 48-15 1층,"중구, 식당",5.0,1224378898,와규 갈비살(1인),19500,"[('와규 특우설(1인)', '28,000원'), ('후지야마 모리야끼 2인세트(와규4품)', '64,000원'), ('후지야마 와규나베', '24,000원'), ('와규 차돌(1인)', '16,000원'), ('마블 와규 부채살(1인)', '24,500원'), ('와규 치마살(1인)', '27,500원'), ('와규 눈꽃살치', '29,500원'), ('후지야마 모리야끼 4인세트(와규6품)', '128,000원'), ('시즈오카 모츠나베', '22,000원'), ('야마나기 스지나베', '20,000원'), ('어묵탕', '16,000원'), ('트러플 아이스크림 육회', '18,000원'), ('키리모찌', '7,000원'), ('모듬꼬치(6종)', '13,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20231004_161%2F16963848386871tjO2_JPEG%2FIMG_4585.
마복림할머니집,서울 중구 다산로35길 5,"중구, 식당",5.0,38405139,훈제계란사리,1000,"[('2인세트', '17,000원'), ('3인세트', '20,000원'), ('4인세트', '27,000원'), ('떡사리', '4,000원'), ('오뎅사리', '4,000원'), ('라면사리', '2,000원'), ('치즈떡', '3,000원'), ('치즈사리', '3,000원'), ('볶음/주먹밥', '3,000원'), ('야채사리', '2,000원'), ('계란사리', '1,000원'), ('만두사리', '2,000원'), ('쫄면사리', '2,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230411_201%2F1681150938530CXcH2_JPEG%2F20230406_112907.jpg
우정,서울 중구 퇴계로76길 55,"중구, 식당",5.0,33878641,즉석떡볶이,17000,"[('매운닭발', '9,000원'), ('떡사리', '4,000원'), ('오뎅', '4,000원'), ('해물떡볶이', '25,000원'), ('치즈떡볶이', '26,000원'), ('짜장떡볶이', '17,000원'), ('순대', '4,000원'), ('순한닭발', '9,000원'), ('오뎅국물', '4,000원'), ('주먹밥', '4,000원'), ('날치알밥', '5,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20181226_26%2F1545831870337iMLS1_JPEG%2F__xIxpa_ZWWc1BXvQgzL-QY8.JPG.jpg
이가네양꼬치 북창동점,서울 중구 남대문로1길 26-10 1층,"중구, 식당",5.0,1570342000,양갈비,25000,"[('양등심꼬치', '22,000원'), ('양왕꼬치', '18,000원'), ('탕수육', '21,000원')]",https://search.pstatic.net/common/?autoRotate=true&type=w560_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230726_216%2F16903788975738iDrC_JPEG%2F5D4F9B3A-AD18-497B-8592-9E5BECA29418.jpeg
